"Title","Date","URL"
"KPHL starts shooting seismic in Gulf Province",2025-02-24,"https://tvwan.com.pg/news/3313"
"NBPOL showcases growth and sustainability",2025-02-23,"https://tvwan.com.pg/news/3305"
"Watermark Estate residents meet to address security issues",2025-02-23,"https://tvwan.com.pg/news/3304"
"Badili police rescue woman from thugs",2025-02-23,"https://tvwan.com.pg/news/3301"
"Siaguru heads Forest Research Institute",2025-02-23,"https://tvwan.com.pg/news/3300"
"Madang police chief calls for unity",2025-02-23,"https://tvwan.com.pg/news/3299"
"Defence Chief directs payroll cleanup",2025-02-23,"https://tvwan.com.pg/news/3297"
"K12.5 Million Education Resource Center Nears Completion",2025-02-22,"https://tvwan.com.pg/news/3296"
"Adventure Kokoda and TPA Clash Over Management Plans",2025-02-22,"https://tvwan.com.pg/news/3295"
"ITI degree program of international standard",2025-02-22,"https://tvwan.com.pg/news/3294"
"Mendi-Munihu DDA Ends Tertiary School Fee Assistance",2025-02-22,"https://tvwan.com.pg/news/3292"
"Mendi-Munihu Builds Four Health Posts",2025-02-22,"https://tvwan.com.pg/news/3291"
"Australia-PNG Agree on Defence Treaty",2025-02-22,"https://tvwan.com.pg/news/3290"
"Police shoot, wound and lose wanted criminal in a day",2025-02-22,"https://tvwan.com.pg/news/3289"
"ITI launches first degree program",2025-02-22,"https://tvwan.com.pg/news/3288"
"Kairuku MP Condemns Murder",2025-02-22,"https://tvwan.com.pg/news/3287"
"Infrastructure advancements for ENB",2025-02-21,"https://tvwan.com.pg/news/3285"
"Three arrested for Baruni murder",2025-02-21,"https://tvwan.com.pg/news/3284"
"Police restored to Tapini",2025-02-21,"https://tvwan.com.pg/news/3281"
"Post PNG opens 9mile branch",2025-02-21,"https://tvwan.com.pg/news/3279"
"Madang gets GTFS school supplies",2025-02-21,"https://tvwan.com.pg/news/3278"
"Industrial engagement way forward for inmates",2025-02-20,"https://tvwan.com.pg/news/3273"
"Gov’t support CS rehabilitation",2025-02-20,"https://tvwan.com.pg/news/3271"
"13 arrested for Popondetta robbery",2025-02-20,"https://tvwan.com.pg/news/3270"
"OTML Boosts UPNG Geosciences Lab",2025-02-20,"https://tvwan.com.pg/news/3269"
"OTML Awards Ten Student Scholarships",2025-02-20,"https://tvwan.com.pg/news/3268"
"‘Who will be next?’",2025-02-20,"https://tvwan.com.pg/news/3265"
"K30mil overhaul of Lae stadium",2025-02-20,"https://tvwan.com.pg/news/3264"
"Unemployment causes crime",2025-02-20,"https://tvwan.com.pg/news/3263"
"Maladina to seek legal clarification on Ministerial Determination",2025-02-20,"https://tvwan.com.pg/news/3262"
"Rufina to assist displaced settlers",2025-02-20,"https://tvwan.com.pg/news/3260"
"Keeping the Kangal alive",2025-02-20,"https://tvwan.com.pg/news/3256"
"Madang gets new single police barracks",2025-02-19,"https://tvwan.com.pg/news/3254"
"PM maintains support for judicial reforms",2025-02-19,"https://tvwan.com.pg/news/3252"
"Numbalihi family call for action",2025-02-19,"https://tvwan.com.pg/news/3251"
"Bereina killing suspect surrender",2025-02-19,"https://tvwan.com.pg/news/3246"
"Motu Koita set for elections",2025-02-19,"https://tvwan.com.pg/news/3244"
"Expat badly injured in Kokopo robbery",2025-02-19,"https://tvwan.com.pg/news/3243"
"DWU students told to put God first",2025-02-19,"https://tvwan.com.pg/news/3241"
"Investigation into Bereina death on foot",2025-02-19,"https://tvwan.com.pg/news/3240"
"PNG Road Fund opens Lae office",2025-02-19,"https://tvwan.com.pg/news/3238"
"No place for barbarians in society",2025-02-19,"https://tvwan.com.pg/news/3236"
"Fisheries policies reviewed, refined",2025-02-19,"https://tvwan.com.pg/news/3235"
"Lavongai ‘maimai’ appeals for respect",2025-02-18,"https://tvwan.com.pg/news/3230"
"Paradise students return after representing PNG on the international stage",2025-02-18,"https://tvwan.com.pg/news/3229"
"Recent attacks renew vagrancy debate",2025-02-18,"https://tvwan.com.pg/news/3225"
"Court clears Mananda landowners dispute",2025-02-18,"https://tvwan.com.pg/news/3224"
"PNGAAA NCD Alumni Strengthen Ties",2025-02-18,"https://tvwan.com.pg/news/3223"
"Staff prepare for protest",2025-02-18,"https://tvwan.com.pg/news/3221"
"New Amaira Health Post Commissioned",2025-02-17,"https://tvwan.com.pg/news/3218"
"Staff attacked, Kavieng hospital closes",2025-02-17,"https://tvwan.com.pg/news/3217"
"Baruni eviction planned, says Turi",2025-02-17,"https://tvwan.com.pg/news/3216"
"Criminals responsible for Baruni killing will face the law",2025-02-17,"https://tvwan.com.pg/news/3214"
"Five receive heart surgery",2025-02-17,"https://tvwan.com.pg/news/3211"
"NCD 50th celebration launched",2025-02-16,"https://tvwan.com.pg/news/3210"
"Marape Condemns Crime in Baruni, supports eviction",2025-02-16,"https://tvwan.com.pg/news/3209"
"Demolition of Baruni Settlement continues",2025-02-16,"https://tvwan.com.pg/news/3208"
"Young woman raped & killed",2025-02-15,"https://tvwan.com.pg/news/3201"
"Power Outage in Upper Highlands",2025-02-15,"https://tvwan.com.pg/news/3199"
"BbP Celebrates Nasfund’s Ongoing Support",2025-02-15,"https://tvwan.com.pg/news/3197"
"Motu Koita elections set for April",2025-02-15,"https://tvwan.com.pg/news/3196"
"Propagating luffa in PNG",2025-02-15,"https://tvwan.com.pg/news/3195"
"Manam islanders briefed about court orders",2025-02-14,"https://tvwan.com.pg/news/3192"
"Rogue officer in Madang denied bail",2025-02-14,"https://tvwan.com.pg/news/3191"
"A father’s advise to young women and girls",2025-02-14,"https://tvwan.com.pg/news/3187"
"Works dept on a recruitment drive",2025-02-13,"https://tvwan.com.pg/news/3185"
"Marape Honours Sir Rabbie Namaliu",2025-02-13,"https://tvwan.com.pg/news/3184"
"Operation Open Heart team arrives",2025-02-13,"https://tvwan.com.pg/news/3183"
"Cyberbullies Face Arrest",2025-02-13,"https://tvwan.com.pg/news/3180"
"Over 2,000 students register at FODE centre",2025-02-13,"https://tvwan.com.pg/news/3175"
"Police & PNGDF collaborate to apprehend wife killer",2025-02-13,"https://tvwan.com.pg/news/3173"
"Preserving PNG’s Audio History for Future Generations",2025-02-13,"https://tvwan.com.pg/news/3172"
"ENB administrator reflects on Huris trip",2025-02-13,"https://tvwan.com.pg/news/3170"
"MKA blames election delay to lack of funding",2025-02-13,"https://tvwan.com.pg/news/3168"
"Renewed efforts to meet NVS targets",2025-02-13,"https://tvwan.com.pg/news/3166"
"34K new jobs created in private sector in 2023",2025-02-12,"https://tvwan.com.pg/news/3165"
"Police & PNGDF collaborate to arrest alleged murderer",2025-02-12,"https://tvwan.com.pg/news/3163"
"No Pari Taoata representation at assembly",2025-02-12,"https://tvwan.com.pg/news/3162"
"Criminals arrested, weapons seized in WNB",2025-02-12,"https://tvwan.com.pg/news/3161"
"Building Legacy Beyond The Crown",2025-02-12,"https://tvwan.com.pg/news/3160"
"PNG’s efforts in addressing corruption not reflective in 2024 corruption report",2025-02-12,"https://tvwan.com.pg/news/3158"
"One wounded in attempted robbery",2025-02-12,"https://tvwan.com.pg/news/3156"
"Tsiamalili condemns death of young man",2025-02-12,"https://tvwan.com.pg/news/3154"
"Metago College Expansion Gains 500K Support",2025-02-12,"https://tvwan.com.pg/news/3153"
"Wau-Waria focuses on human resource",2025-02-12,"https://tvwan.com.pg/news/3152"
"K1.4 billion loan within budget framework",2025-02-12,"https://tvwan.com.pg/news/3151"
"Marape congratulates Vanuatu PM-elect",2025-02-12,"https://tvwan.com.pg/news/3149"
"Police told to work within Code of Ethics",2025-02-11,"https://tvwan.com.pg/news/3147"
"Tsiamalili Condemns Disrespectful Attack on MBoP",2025-02-11,"https://tvwan.com.pg/news/3146"
"Sohe DDA Approves K54.8Mil Budget",2025-02-11,"https://tvwan.com.pg/news/3145"
"PNG’s electoral process needs overhaul",2025-02-11,"https://tvwan.com.pg/news/3144"
"Bugandi celebrates growth",2025-02-11,"https://tvwan.com.pg/news/3141"
"Major reforms expected for SOEs",2025-02-11,"https://tvwan.com.pg/news/3140"
"Motu-Koitabuans demand for MKA election",2025-02-11,"https://tvwan.com.pg/news/3139"
"AFL, Netball off to PacificAus Sports events",2025-02-10,"https://tvwan.com.pg/news/3137"
"PM to review government performance",2025-02-10,"https://tvwan.com.pg/news/3135"
"Miss Bird of Paradise returns",2025-02-10,"https://tvwan.com.pg/news/3133"
"Fallen soldiers honoured in Gasmata",2025-02-10,"https://tvwan.com.pg/news/3132"
"Solar street lights illuminate Sumkar",2025-02-10,"https://tvwan.com.pg/news/3131"
"Marape calls for leaders’ collective effort",2025-02-09,"https://tvwan.com.pg/news/3126"
"Cancer referral systems need improvement",2025-02-09,"https://tvwan.com.pg/news/3125"
"Wenge visits K92 mine",2025-02-08,"https://tvwan.com.pg/news/3116"
"Central Cement & Lime Project CDA Initialed",2025-02-08,"https://tvwan.com.pg/news/3115"
"Guidelines launched to safe guide PNG waters",2025-02-08,"https://tvwan.com.pg/news/3114"
"Matriculation program applauded",2025-02-08,"https://tvwan.com.pg/news/3113"
"NCC Launches Key Policy Documents",2025-02-08,"https://tvwan.com.pg/news/3112"
"Prime Minister's final tribute to Sir Julius",2025-02-07,"https://tvwan.com.pg/news/3111"
"PNG to host 42nd Green Climate Fund meet",2025-02-07,"https://tvwan.com.pg/news/3110"
"Suspect charged for unlawful discharge of firearm",2025-02-07,"https://tvwan.com.pg/news/3103"
"Gulf students TVET scholarship support",2025-02-07,"https://tvwan.com.pg/news/3099"
"Suspect a repeat offender",2025-02-07,"https://tvwan.com.pg/news/3097"
"Cop arrested, doctors return to work",2025-02-07,"https://tvwan.com.pg/news/3095"
"Madang doctors protest police assault",2025-02-07,"https://tvwan.com.pg/news/3093"
"Police officer charged with defamation",2025-02-07,"https://tvwan.com.pg/news/3091"
"UN Women reaffirms support",2025-02-07,"https://tvwan.com.pg/news/3089"
"Momis pays tribute to Sir Julius",2025-02-06,"https://tvwan.com.pg/news/3085"
"North Fly police get essential equipment",2025-02-06,"https://tvwan.com.pg/news/3080"
"Catholic Educators Begin 2025 Mission",2025-02-06,"https://tvwan.com.pg/news/3079"
"Sir Julius laid to rest",2025-02-06,"https://tvwan.com.pg/news/3078"
"Momis pays tribute to Sir Julius",2025-02-06,"https://tvwan.com.pg/news/3076"
"Final moments of Sir Julius",2025-02-06,"https://tvwan.com.pg/news/3074"
"Sir J returns home",2025-02-06,"https://tvwan.com.pg/news/3069"
"Petty crime rate drop as wardens increase presence",2025-02-05,"https://tvwan.com.pg/news/3067"
"Proud computer science student",2025-02-05,"https://tvwan.com.pg/news/3066"
"PNGTA election set for May",2025-02-05,"https://tvwan.com.pg/news/3065"
"Notorious criminal recaptured",2025-02-05,"https://tvwan.com.pg/news/3064"
"New Ireland hands over the chieftaincy of Sir Julius to his son",2025-02-05,"https://tvwan.com.pg/news/3063"
"Legal fraternity challenged",2025-02-04,"https://tvwan.com.pg/news/3062"
"Sir J honoured at moving memorial service",2025-02-04,"https://tvwan.com.pg/news/3058"
"PMGH receives kidney transplant machines",2025-02-04,"https://tvwan.com.pg/news/3057"
"Page Park Cowboys take 3rd series",2025-02-04,"https://tvwan.com.pg/news/3053"
"Pariwa asked to pass budget",2025-02-04,"https://tvwan.com.pg/news/3052"
"Unitech orientation begins",2025-02-03,"https://tvwan.com.pg/news/3047"
"RPNGC focuses on housing",2025-02-03,"https://tvwan.com.pg/news/3045"
"Call for National Tribute",2025-02-03,"https://tvwan.com.pg/news/3043"
"Hunters to pick final team after trials",2025-02-02,"https://tvwan.com.pg/news/3042"
"Sir J lived a legacy to follow",2025-02-02,"https://tvwan.com.pg/news/3041"
"Haiveta pays tribute to Sir Julius",2025-02-02,"https://tvwan.com.pg/news/3040"
"Wingti Reflects on 48-Year Friendship",2025-02-02,"https://tvwan.com.pg/news/3039"
"Vanessa Chan pays tribute to Sir Julius",2025-02-02,"https://tvwan.com.pg/news/3038"
"Remembering the life of Sir Julius Chan",2025-02-02,"https://tvwan.com.pg/news/3037"
"Young leaders urged to uphold forefathers’ legacies",2025-02-02,"https://tvwan.com.pg/news/3036"
"Suspect arrested for stealing Karamui Nomane DDA property",2025-02-01,"https://tvwan.com.pg/news/3034"
"Sir J’s WILL takes precedence",2025-02-01,"https://tvwan.com.pg/news/3033"
"Sir Julius in Pom for the last time",2025-02-01,"https://tvwan.com.pg/news/3032"
"Sir Julius to lie in state on Monday",2025-02-01,"https://tvwan.com.pg/news/3031"
"Sir Julius’ funeral program to be released after consultation with family",2025-02-01,"https://tvwan.com.pg/news/3030"
"50th Independence Anniversary Logo Launched",2025-01-31,"https://tvwan.com.pg/news/3025"
"Senior public servants re-appointed",2025-01-31,"https://tvwan.com.pg/news/3024"
"Maintenance for Madang Traffic Police station",2025-01-31,"https://tvwan.com.pg/news/3023"
"Marist College Pays Tribute to Sir J",2025-01-31,"https://tvwan.com.pg/news/3018"
"Prime Minister Marape declares a week of National mourning for the Late Sir Julius Chan",2025-01-30,"https://tvwan.com.pg/news/3015"
"K160M remitted to school accounts",2025-01-30,"https://tvwan.com.pg/news/3012"
